Date,Open,High,Low,Close,Adj Close,Volume
2019-01-04,5175.000000,5205.000000,5125.000000,5205.000000,4741.097656,51465000
2019-01-07,5265.000000,5325.000000,5245.000000,5245.000000,4777.532715,73438000
2019-01-08,5230.000000,5320.000000,5205.000000,5240.000000,4772.979004,66247500
2019-01-09,5300.000000,5320.000000,5225.000000,5255.000000,4786.641602,84871000
2019-01-10,5300.000000,5300.000000,5190.000000,5255.000000,4786.641602,114314500
2019-01-11,5280.000000,5300.000000,5235.000000,5250.000000,4782.087402,84826500
2019-01-14,5220.000000,5235.000000,5150.000000,5200.000000,4736.543945,87547500
2019-01-15,5230.000000,5260.000000,5190.000000,5260.000000,4791.195801,87763000
2019-01-16,5260.000000,5285.000000,5245.000000,5285.000000,4813.968262,94972500
2019-01-17,5290.000000,5330.000000,5285.000000,5330.000000,4854.957520,91654000
2019-01-18,5340.000000,5425.000000,5315.000000,5425.000000,4941.490234,100873500
2019-01-21,5425.000000,5600.000000,5390.000000,5545.000000,5050.795410,87118000
2019-01-22,5600.000000,5620.000000,5450.000000,5600.000000,5100.892578,91907000
2019-01-23,5600.000000,5600.000000,5475.000000,5500.000000,5009.805664,98512500
2019-01-24,5430.000000,5485.000000,5355.000000,5460.000000,4973.371094,106781000
2019-01-25,5400.000000,5520.000000,5400.000000,5500.000000,5009.805664,68944000
2019-01-28,5515.000000,5515.000000,5475.000000,5495.000000,5005.251465,69704000
2019-01-29,5445.000000,5550.000000,5440.000000,5540.000000,5046.239746,77679000
2019-01-30,5560.000000,5560.000000,5495.000000,5520.000000,5028.022949,76285000
2019-01-31,5520.000000,5640.000000,5520.000000,5635.000000,5132.774902,135904500
2019-02-01,5680.000000,5750.000000,5560.000000,5635.000000,5132.774902,57719500
2019-02-04,5635.000000,5635.000000,5500.000000,5500.000000,5009.805664,113846500
2019-02-05,5500.000000,5500.000000,5500.000000,5500.000000,5009.805664,0
2019-02-06,5500.000000,5540.000000,5495.000000,5535.000000,5041.686523,121996500
2019-02-07,5535.000000,5535.000000,5505.000000,5530.000000,5037.131836,63697500
2019-02-08,5530.000000,5535.000000,5500.000000,5520.000000,5028.022949,65268500
2019-02-11,5520.000000,5530.000000,5460.000000,5495.000000,5005.251465,37639000
2019-02-12,5530.000000,5530.000000,5450.000000,5460.000000,4973.371094,95883500
2019-02-13,5460.000000,5490.000000,5410.000000,5420.000000,4936.935547,103115500
2019-02-14,5405.000000,5405.000000,5380.000000,5380.000000,4900.500977,108738500
2019-02-15,5360.000000,5410.000000,5335.000000,5360.000000,4882.283203,81340000
2019-02-18,5410.000000,5500.000000,5410.000000,5480.000000,4991.588379,62991000
2019-02-19,5420.000000,5480.000000,5380.000000,5380.000000,4900.500977,64469000
2019-02-20,5450.000000,5595.000000,5440.000000,5500.000000,5009.805664,89583000
2019-02-21,5540.000000,5560.000000,5470.000000,5505.000000,5014.359375,54561500
2019-02-22,5475.000000,5525.000000,5460.000000,5490.000000,5000.697266,48271500
2019-02-25,5490.000000,5500.000000,5455.000000,5490.000000,5000.697266,47887000
2019-02-26,5500.000000,5555.000000,5495.000000,5555.000000,5059.903809,98446000
2019-02-27,5565.000000,5570.000000,5545.000000,5565.000000,5069.012695,78519500
2019-02-28,5570.000000,5580.000000,5510.000000,5515.000000,5023.468262,99366000
2019-03-01,5565.000000,5600.000000,5535.000000,5540.000000,5046.239746,72589500
2019-03-04,5520.000000,5540.000000,5515.000000,5535.000000,5041.686523,63910500
2019-03-05,5500.000000,5505.000000,5440.000000,5495.000000,5005.251465,46499500
2019-03-06,5555.000000,5555.000000,5490.000000,5490.000000,5000.697266,37777000
2019-03-07,5490.000000,5490.000000,5490.000000,5490.000000,5000.697266,0
2019-03-08,5545.000000,5570.000000,5440.000000,5440.000000,4955.153320,61126000
2019-03-11,5530.000000,5530.000000,5460.000000,5505.000000,5014.359375,32469000
2019-03-12,5540.000000,5540.000000,5450.000000,5500.000000,5009.805664,40178500
2019-03-13,5450.000000,5505.000000,5450.000000,5500.000000,5009.805664,17722000
2019-03-14,5450.000000,5495.000000,5450.000000,5480.000000,4991.588379,41096000
2019-03-15,5520.000000,5545.000000,5485.000000,5540.000000,5046.239746,41759500
2019-03-18,5555.000000,5560.000000,5535.000000,5550.000000,5055.349121,42791000
2019-03-19,5540.000000,5545.000000,5485.000000,5490.000000,5000.697266,51527000
