Date,Open,High,Low,Close,Adj Close,Volume
2019-01-04,3690.000000,3740.000000,3690.000000,3710.000000,3069.002441,73936900
2019-01-07,3760.000000,3790.000000,3750.000000,3770.000000,3118.635498,83678100
2019-01-08,3770.000000,3800.000000,3750.000000,3800.000000,3143.452637,67963700
2019-01-09,3820.000000,3830.000000,3730.000000,3730.000000,3085.546875,98529400
2019-01-10,3760.000000,3800.000000,3740.000000,3800.000000,3143.452637,126396700
2019-01-11,3820.000000,3860.000000,3800.000000,3860.000000,3193.085938,116753700
2019-01-14,3810.000000,3850.000000,3790.000000,3850.000000,3184.813721,68487000
2019-01-15,3860.000000,3930.000000,3850.000000,3930.000000,3250.991699,83464900
2019-01-16,3940.000000,4000.000000,3920.000000,3990.000000,3300.625000,139056700
2019-01-17,3970.000000,3990.000000,3960.000000,3990.000000,3300.625000,78766100
2019-01-18,4010.000000,4020.000000,3970.000000,4020.000000,3325.441895,76350400
2019-01-21,4040.000000,4050.000000,4020.000000,4030.000000,3333.714111,83317600
2019-01-22,4000.000000,4010.000000,3930.000000,4000.000000,3308.897217,95420500
2019-01-23,3950.000000,3980.000000,3920.000000,3920.000000,3242.719482,72518500
2019-01-24,3900.000000,3910.000000,3830.000000,3860.000000,3193.085938,118836500
2019-01-25,3880.000000,3930.000000,3840.000000,3880.000000,3209.630371,75844000
2019-01-28,3880.000000,3890.000000,3730.000000,3780.000000,3126.907959,168983100
2019-01-29,3780.000000,3850.000000,3780.000000,3840.000000,3176.541504,118131200
2019-01-30,3850.000000,3890.000000,3830.000000,3860.000000,3193.085938,85903100
2019-01-31,3900.000000,3920.000000,3870.000000,3900.000000,3226.174805,110953700
2019-02-01,3910.000000,3930.000000,3830.000000,3870.000000,3201.358154,79588900
2019-02-04,3890.000000,3890.000000,3780.000000,3780.000000,3126.907959,70070500
2019-02-05,3780.000000,3780.000000,3780.000000,3780.000000,3126.907959,0
2019-02-06,3820.000000,3870.000000,3820.000000,3860.000000,3193.085938,72180200
2019-02-07,3890.000000,3890.000000,3830.000000,3860.000000,3193.085938,39141500
2019-02-08,3810.000000,3850.000000,3810.000000,3850.000000,3184.813721,32131700
2019-02-11,3870.000000,3940.000000,3860.000000,3930.000000,3250.991699,88628900
2019-02-12,3900.000000,3910.000000,3800.000000,3820.000000,3159.996826,92427800
2019-02-13,3840.000000,3850.000000,3780.000000,3790.000000,3135.180176,113161100
2019-02-14,3790.000000,3810.000000,3740.000000,3740.000000,3093.818848,76939400
2019-02-15,3770.000000,3800.000000,3730.000000,3790.000000,3135.180176,67812600
2019-02-18,3830.000000,3920.000000,3830.000000,3900.000000,3226.174805,80275800
2019-02-19,3930.000000,3940.000000,3900.000000,3920.000000,3242.719482,82962700
2019-02-20,3940.000000,3940.000000,3830.000000,3870.000000,3201.358154,87933000
2019-02-21,3870.000000,3890.000000,3860.000000,3870.000000,3201.358154,48031100
2019-02-22,3870.000000,3870.000000,3820.000000,3840.000000,3176.541504,61392700
2019-02-25,3900.000000,3920.000000,3850.000000,3910.000000,3234.447021,53792400
2019-02-26,3920.000000,3930.000000,3880.000000,3930.000000,3250.991699,49657300
2019-02-27,3900.000000,3940.000000,3890.000000,3910.000000,3234.447021,48788200
2019-02-28,3880.000000,3900.000000,3840.000000,3860.000000,3193.085938,161156000
2019-03-01,3890.000000,3920.000000,3880.000000,3910.000000,3234.447021,49810100
2019-03-04,3910.000000,3910.000000,3850.000000,3850.000000,3184.813721,32250500
2019-03-05,3890.000000,3890.000000,3820.000000,3870.000000,3201.358154,41171000
2019-03-06,3860.000000,3880.000000,3820.000000,3820.000000,3159.996826,69927600
2019-03-07,3820.000000,3820.000000,3820.000000,3820.000000,3159.996826,0
2019-03-08,3810.000000,3820.000000,3740.000000,3740.000000,3093.818848,105963500
2019-03-11,3780.000000,3820.000000,3760.000000,3800.000000,3143.452637,43971600
2019-03-12,3800.000000,3820.000000,3730.000000,3760.000000,3110.363525,43343700
2019-03-13,3730.000000,3770.000000,3710.000000,3720.000000,3077.274414,45607600
2019-03-14,3720.000000,3760.000000,3710.000000,3740.000000,3093.818848,62094100
2019-03-15,3720.000000,3760.000000,3710.000000,3750.000000,3102.091309,68778100
2019-03-18,3770.000000,3820.000000,3760.000000,3820.000000,3159.996826,44322600
2019-03-19,3800.000000,3820.000000,3770.000000,3780.000000,3126.907959,33156500
2019-03-20,3810.000000,3820.000000,3750.000000,3760.000000,3110.363525,42784600
2019-03-21,3800.000000,3810.000000,3780.000000,3790.000000,3135.180176,36527500
2019-03-22,3800.000000,3820.000000,3790.000000,3800.000000,3143.452637,26772900
2019-03-25,3730.000000,3790.000000,3720.000000,3790.000000,3135.180176,49162900
2019-03-26,3780.000000,3820.000000,3780.000000,3820.000000,3159.996826,23049100
2019-03-27,3840.000000,3840.000000,3810.000000,3820.000000,3159.996826,35521900
2019-03-28,3820.000000,3890.000000,3810.000000,3880.000000,3209.630371,55847200
2019-03-29,3880.000000,3970.000000,3880.000000,3960.000000,3275.808350,82231400
2019-04-01,3950.000000,3960.000000,3900.000000,3930.000000,3250.991699,28246400
2019-04-02,3910.000000,3950.000000,3910.000000,3930.000000,3250.991699,35443400
2019-04-03,3930.000000,3930.000000,3930.000000,3930.000000,3250.991699,0
2019-04-04,3980.000000,4040.000000,3950.000000,4030.000000,3333.714111,96122100
2019-04-05,4020.000000,4090.000000,4000.000000,4060.000000,3358.530762,66832600
2019-04-08,4020.000000,4030.000000,3940.000000,3950.000000,3267.535889,73208300
2019-04-09,3980.000000,4000.000000,3910.000000,3950.000000,3267.535889,88580200
