Date,Open,High,Low,Close,Adj Close,Volume
2019-01-04,4362.500000,4400.000000,4337.500000,4362.500000,3407.609375,41078600
2019-01-07,4412.500000,4462.500000,4412.500000,4437.500000,3466.192627,48108200
2019-01-08,4437.500000,4475.000000,4400.000000,4450.000000,3475.957031,45945800
2019-01-09,4475.000000,4475.000000,4412.500000,4425.000000,3456.428955,50484000
2019-01-10,4462.500000,4462.500000,4400.000000,4425.000000,3456.428955,44421400
2019-01-11,4475.000000,4487.500000,4450.000000,4462.500000,3485.720703,47217000
2019-01-14,4487.500000,4487.500000,4425.000000,4437.500000,3466.192627,26702800
2019-01-15,4437.500000,4550.000000,4425.000000,4500.000000,3515.012451,49947400
2019-01-16,4525.000000,4625.000000,4500.000000,4625.000000,3612.651855,58089800
2019-01-17,4612.500000,4662.500000,4575.000000,4625.000000,3612.651855,47773600
2019-01-18,4650.000000,4700.000000,4600.000000,4700.000000,3671.235596,39366000
2019-01-21,4600.000000,4687.500000,4600.000000,4612.500000,3602.887939,33397400
2019-01-22,4612.500000,4625.000000,4587.500000,4625.000000,3612.651855,42127800
2019-01-23,4587.500000,4612.500000,4512.500000,4525.000000,3534.540283,51746000
2019-01-24,4525.000000,4537.500000,4487.500000,4500.000000,3515.012451,88315800
2019-01-25,4512.500000,4562.500000,4500.000000,4550.000000,3554.068115,51100800
2019-01-28,4550.000000,4562.500000,4525.000000,4550.000000,3554.068115,42198000
2019-01-29,4525.000000,4550.000000,4462.500000,4512.500000,3524.776611,38083600
2019-01-30,4450.000000,4500.000000,4450.000000,4500.000000,3515.012451,40402400
2019-01-31,4500.000000,4587.500000,4500.000000,4537.500000,3544.304443,72412200
2019-02-01,4550.000000,4662.500000,4537.500000,4625.000000,3612.651855,83559800
2019-02-04,4625.000000,4637.500000,4550.000000,4562.500000,3563.832275,45077600
2019-02-05,4562.500000,4562.500000,4562.500000,4562.500000,3563.832275,0
2019-02-06,4562.500000,4612.500000,4550.000000,4550.000000,3554.068115,39366200
2019-02-07,4550.000000,4550.000000,4512.500000,4537.500000,3544.304443,11857200
2019-02-08,4475.000000,4525.000000,4462.500000,4487.500000,3505.248779,25850600
2019-02-11,4475.000000,4525.000000,4450.000000,4525.000000,3534.540283,29542600
2019-02-12,4525.000000,4537.500000,4450.000000,4450.000000,3475.957031,25694400
2019-02-13,4425.000000,4450.000000,4325.000000,4325.000000,3378.317627,57993000
2019-02-14,4325.000000,4437.500000,4325.000000,4387.500000,3427.136963,34647200
2019-02-15,4387.500000,4387.500000,4350.000000,4387.500000,3427.136963,25669400
2019-02-18,4400.000000,4525.000000,4400.000000,4487.500000,3505.248779,32794600
2019-02-19,4487.500000,4512.500000,4412.500000,4437.500000,3466.192627,17644000
2019-02-20,4450.000000,4450.000000,4350.000000,4412.500000,3446.665283,30538000
2019-02-21,4450.000000,4475.000000,4387.500000,4462.500000,3485.720703,26466400
2019-02-22,4450.000000,4450.000000,4325.000000,4362.500000,3407.609375,59643400
2019-02-25,4387.500000,4425.000000,4362.500000,4400.000000,3436.901123,31297800
2019-02-26,4400.000000,4437.500000,4350.000000,4425.000000,3456.428955,32625400
2019-02-27,4375.000000,4462.500000,4362.500000,4425.000000,3456.428955,19073600
2019-02-28,4462.500000,4462.500000,4362.500000,4400.000000,3436.901123,33411200
2019-03-01,4412.500000,4487.500000,4400.000000,4487.500000,3505.248779,26656800
2019-03-04,4450.000000,4500.000000,4437.500000,4475.000000,3495.484619,28548200
2019-03-05,4462.500000,4462.500000,4362.500000,4400.000000,3436.901123,28743600
2019-03-06,4375.000000,4437.500000,4375.000000,4400.000000,3436.901123,23339600
2019-03-07,4400.000000,4400.000000,4400.000000,4400.000000,3436.901123,0
2019-03-08,4375.000000,4387.500000,4337.500000,4337.500000,3388.081299,37957000
